"","query","post_id","weight","n","type","xyz"
"925","720575940644439331","720575940632388270",6,1,"VP1m_l2PN","(116893, 65962.235, 2392)"
"926","720575940644439331","720575940632477870",6,1,NA,NA
"927","720575940644439331","720575940632694682",6,1,"LHPV2c1_c","(98737.14, 48157.4525, 4277)"
"928","720575940644439331","720575940632699455",6,1,"DC3_adPN","(116382.39, 60005.48, 1156)"
"929","720575940644439331","720575940632988920",6,1,"VP1d+VP4_l2PN2","(111480.275, 66145.335, 1960)"
"930","720575940644439331","720575940634341774",6,1,NA,NA
"931","720575940644439331","720575940634374286",6,1,NA,NA
"932","720575940644439331","720575940634705636",6,1,NA,NA
"933","720575940644439331","720575940635940927",6,1,NA,NA
"934","720575940644439331","720575940637051325",6,1,"LHPV2f1_a","(99527.25, 47443.75, 4839)"
"935","720575940644439331","720575940639690881",6,1,NA,NA
"936","720575940644439331","720575940642803310",6,1,NA,NA
